File #,Action Date,Title,Vote
170955,10/3/2017,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $144,996 from The Regents of the University of California, Office of the President to participate in a program entitled PrEP-T: Advancing PrEP Delivery in the Transgender Community for the period of April 1, 2016, through March 31, 2018.",Aye
170209,10/3/2017,"Ordinance amending the Public Works Code to prohibit the assembly, disassembly, sale, offer of sale, distribution, offer of distribution, or storage of bicycles and bicycle parts on the public right-of-ways, under certain conditions and with certain exceptions; authorize Public Works to remove and seize bicycles and bicycle parts following issuance of a notice of violation; and allow either the recipient of the notice or any other person who can demonstrate lawful ownership to retrieve seized items from Public Works after 30 days.",Aye
170763,10/3/2017,"Ordinance amending the Environment Code to require certain retailers of raw meat and poultry to report the use of antibiotics in such products to the Department of the Environment, and require City departments to report the use of antibiotics in raw meat and poultry purchased by the City to the Department of the Environment.",Aye
170763,10/3/2017,"Ordinance amending the Environment Code to require certain retailers of raw meat and poultry to report the use of antibiotics in such products to the Department of the Environment, and require City departments to report the use of antibiotics in raw meat and poultry purchased by the City to the Department of the Environment.",Aye
170789,10/3/2017,"Resolution determining that the issuance of a Type-42 on-sale beer and wine public premises license to Presse LLC, doing business as Harlan Place by Café de la Presse located at 334 Grant Avenue (District 3), will serve the public convenience or necessity of the City and County of San Francisco, in accordance with California Business and Professions Code, Section 23958.4; and recommending that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye
171031,10/3/2017,"Motion appointing Scott Spertzel and Edward Campana, terms ending September 3, 2018, and reappointing Diane Robinson and Richard Lee, terms ending September 7, 2020, to the Assessment Appeals Board No. 1.",Aye
171032,10/3/2017,"Motion appointing Elizabeth Zareh, term ending September 7, 2020, to the Assessment Appeals Board No. 2.",Aye
141019,10/3/2017,"Motion approving decision of Public Works and approving the Tentative Parcel Map for a 2-unit new construction condominium project located at 639 Peralta Avenue, Assessor’s Block No. 5634, Lot No. 014; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
141020,10/3/2017,"Motion disapproving the decision of Public Works and disapproving the Tentative Parcel Map for a 2-unit new construction condominium project located at 639 Peralta Avenue, Assessor’s Block No. 5634, Lot No. 014; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, subject to the adoption of written findings of the Board in support of this determination.",Aye
141021,10/3/2017,"Motion directing the Clerk of the Board to prepare findings relating to the Board of Supervisors' decision to disapprove the Tentative Parcel Map for a 2-unit new construction condominium project located at 639 Peralta Avenue, Assessor’s Block No. 5634, Lot No. 014.",Aye
170997,10/3/2017,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $130,000,000 for 2675 Folsom Street and 970 Treat Avenue; authorizing and directing the Director to direct the Controller’s Offi",Aye
171021,10/3/2017,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $45,000,000 for One Church Street, 45 Church Street, and One Webster Street; authorizing and directing the Director to direct th",Aye
170918,10/3/2017,Motion affirming the determination by the Planning Department that a proposed project at 2505 Noriega Street is categorically exempt from further environmental review.,Aye
170919,10/3/2017,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 2505 Noriega Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
170920,10/3/2017,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 2505 Noriega Street is categorically exempt from further environmental review.,Aye
170899,10/3/2017,"Motion approving the decision of the Planning Commission by its Motion No. 19961, approving a Conditional Use Authorization identified as Planning Case No. 2014-003153CUA for a proposed project located at 2505 Noriega Street; and adopting findings pursuant to Planning Code, Section 101.1.",Aye
170900,10/3/2017,"Motion conditionally disapproving the decision of the Planning Commission by its Motion No. 19961, approving a Conditional Use Authorization identified as Planning Case No. 2014-003153CUA for a proposed project located at 2505 Noriega Street, subject to the adoption of written findings of the Board in support of this determination.",Aye
170901,10/3/2017,Motion directing the Clerk of the Board to prepare findings in support of the Board of Supervisors’ disapproval of the proposed Conditional Use Authorization identified as Planning Case No. 2014-003153CUA for a proposed project located at 2505 Noriega Street.,Aye
170834,10/3/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170834,10/3/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170209,10/3/2017,"Ordinance amending the Public Works Code to prohibit the assembly, disassembly, sale, offer of sale, distribution, offer of distribution, or storage of bicycles and bicycle parts on the public right-of-ways, under certain conditions and with certain exceptions; authorize Public Works to remove and seize bicycles and bicycle parts following issuance of a notice of violation; and allow either the recipient of the notice or any other person who can demonstrate lawful ownership to retrieve seized items from Public Works after 30 days.",Aye
171026,9/27/2017,"Hearing to consider one member, term ending January 15, 2020, to the San Francisco Health Authority.",Aye
171025,9/27/2017,"Motion appointing Anne Kathleen Gallagher, term ending March 31, 2019, to the Commission on the Aging Advisory Council.",Aye
171031,9/27/2017,"Motion appointing Scott Spertzel and Edward Campana, terms ending September 3, 2018, and reappointing Diane Robinson and Richard Lee, terms ending September 7, 2020, to the Assessment Appeals Board No. 1.",Aye
171032,9/27/2017,"Motion appointing Elizabeth Zareh, term ending September 7, 2020, to the Assessment Appeals Board No. 2.",Aye
170862,9/26/2017,"Ordinance levying property taxes at a combined rate of $1.1723 on each $100 valuation of taxable property for the City and County of San Francisco, San Francisco Unified School District, San Francisco Community College District, Bay Area Rapid Transit District, and Bay Area Air Quality Management District, and establishing a pass-through rate of $0.0890 per $100 of assessed value for residential tenants pursuant to Administrative Code, Chapter 37, for the fiscal year ending June 30, 2018.",Aye
170419,9/26/2017,"Ordinance amending the Planning Code to support Legacy Businesses; expand the definition of historic buildings and impose additional requirements in the Broadway Neighborhood Commercial District (NCD) and North Beach Special Use District (SUD); prohibit certain uses in the North Beach SUD; reduce the lot size limit in the North Beach SUD; modify the requirements for approval of parking garages in the Telegraph Hill-North Beach Residential SUD, the North Beach NCD, and Chinatown Mixed Use Districts; reduce off-street parking spaces permitted for residential uses in the Telegraph Hill-North Beac",Aye
170837,9/26/2017,"Ordinance amending Chapter 11D of the Building Code to extend the time for compliance with the requirement that an existing building with a place of public accommodation either have all primary entries and path of travel into the building accessible by persons with disabilities or receive from the City a determination of equivalent facilitation, technical infeasibility, or unreasonable hardship, the Department of Building Inspection’s report to the Board of Supervisors, and the limitation on granting extensions of time; restating the findings of local conditions under the California Health and",Aye
161065,9/26/2017,Ordinance amending the Police Code to require rental car companies to provide written disclosures to customers advising them to remove valuables from the rental vehicle and lock the doors.,Aye
170421,9/26/2017,Ordinance amending the Police Code to restrict visible barcodes and advertising on rental cars rented in the City or at San Francisco International Airport.,Aye
170442,9/26/2017,Ordinance amending the Public Works Code to modify the exceptions to the Surface-Mounted Facility Site Permit requirement; to allow a permittee to choose to pay an “in-lieu” fee instead of installing a street tree; to allow a permittee to choose to pay an “in-lieu” fee instead of permitting the installation of a mural on its Surface-Mounted Facility; to repeal the requirements that a permittee install landscaping or pay an “in-lieu” fee and maintain the required landscaping; to repeal the requirement that an applicant for a Surface-Mounted Facility Site Permit make reasonable efforts to locate,Aye
170556,9/26/2017,"Ordinance amending the Park Code to prohibit the use of glass beverage containers, with certain exceptions, in all City parks.",Aye
170741,9/26/2017,"Ordinance amending the Business and Tax Regulations Code to reduce the size of the Central Market Street and Tenderloin Area Citizen's Advisory Committee from eleven seats to five, set a sunset date for the Committee, prohibit the City Administrator from executing a Community Benefit Agreement subject to the Committee’s review until the Committee has had an opportunity to review the proposed agreement and make recommendations; and make other administrative changes.",Aye
170553,9/26/2017,"Ordinance retroactively waiving the fee required by Public Works Code, Section 724.1(b), for temporary street space occupancy permits on certain City streets on Saturday, May 20, 2017, as part of Small Business Week sidewalk sales.",Aye
170688,9/26/2017,"Resolution retroactively authorizing the Director of Health to execute a grant agreement, on behalf of the City and County of San Francisco, with the California Board of State and Community Corrections for participation in the Proposition 47 Grant Program for the period of June 16, 2017, through August 15, 2020.",Aye
170736,9/26/2017,"Resolution designating McAuley Adolescent Behavioral Health Unit at Dignity Health-St. Mary’s Medical Center-San Francisco as an Evaluation and Treatment Facility, pursuant to California Welfare and Institutions Code, Sections 5150, 5585.50, and 5585.55, for minors; and authorizing the Director of Behavioral Health Services at the Department of Public Health to enter into a Designation Agreement with said facility.",Aye
170831,9/26/2017,"Resolution approving Lease No. L-16159 between IDEO, LP, and the Port for approximately 26,901 square feet of office space located at Pier 26 Annex Building, for a term of eight years to commence following Board approval, with an initial total monthly base rent of $90,118.35 subject to an annual 3% increase.",Aye
170947,9/26/2017,"Resolution retroactively authorizing the Arts Commission to accept and expend a grant from the National Endowment for the Arts Our Town for the Market Street Prototyping Festival in the amount of $75,000 with a grant cycle from October 1, 2015, through September 30, 2017.",Aye
170663,9/26/2017,"Resolution responding to the Presiding Judge of the Superior Court on the findings and recommendations in the 2016-2017 Civil Grand Jury Report entitled ""The San Francisco Retirement System - Increasing Understanding and Adding Voter Oversight;"" and urging the Mayor to cause the implementation of accepted findings and recommendations through his/her department heads and through the development of the annual budget.",Aye
170663,9/26/2017,"Resolution responding to the Presiding Judge of the Superior Court on the findings and recommendations in the 2016-2017 Civil Grand Jury Report entitled ""The San Francisco Retirement System - Increasing Understanding and Adding Voter Oversight;"" and urging the Mayor to cause the implementation of accepted findings and recommendations through his/her department heads and through the development of the annual budget.",Aye
170890,9/26/2017,"Motion approving the decision of the Public Works Director to revoke the Flower-Vending Stand Permit authorizing placement and operation of a flower-vending stand on the sidewalk at 250 Post Street, and rejecting the appeal of Harold Hoogasian.",Aye
170891,9/26/2017,"Motion conditionally disapproving the decision of the Public Works Director to revoke the Flower-Vending Stand Permit authorizing placement and operation of flower-vending stand on sidewalk at 250 Post Street, and upholding the appeal of Harold Hoogasian, subject to the adoption of written findings of the Board in support of this determination.",Aye
170892,9/26/2017,"Motion directing the Clerk of the Board to prepare findings relating to the Board of Supervisors' decision to disapprove the decision of Public Works Director to revoke the Flower-Vending Stand Permit authorizing placement and operation of flower-vending stand on sidewalk at 250 Post Street, and uphold the appeal of Harold Hoogasian.",Aye
170834,9/26/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170834,9/26/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Aye
170945,9/26/2017,"Resolution adopting the Vision, Goals and Objectives of The Bay Area Comprehensive Economic Development Strategy to establish a nine county regional Economic Development District recognized by the United States Economic Development Administration, to improve access to economic and workforce related grants and technical assistance from federal and state agencies and private foundations to foster greater public and private collaboration in addressing economic, workforce and equity issues that no single jurisdiction, organization or enterprise can solve alone.",Aye
170948,9/26/2017,"Resolution approving (a) in accordance with Internal Revenue Code, Section 147(f) the issuance of revenue bonds or a tax-exempt loan by the California Municipal Finance Authority (the “Authority”) in an aggregate issue price not to exceed $7,000,000 (the “Tax-Exempt Bonds”) to (i) refinance all or a portion of certain outstanding debt obligations that originally financed and refinanced the acquisition, construction, equipping and furnishing of facilities, within the City and County of San Francisco (the “City”), owned and managed by San Francisco Art Institute, a California nonprofit public be",Aye
170950,9/26/2017,"Resolution approving in accordance with Section 147(f) of the Internal Revenue Code of 1986, as amended, the issuance of tax-exempt obligations by the California Statewide Communities Development Authority in an aggregate principal amount not to exceed $30,000,000 for the financing or refinancing of various capital facilities owned or to be owned by San Francisco Museum of Modern Art.",Aye
170813,9/26/2017,Motion affirming the Planning Commission’s certification of the Final Environmental Impact Report prepared for the proposed project at 1500-1540 Market Street (One Oak Street).,Aye
170814,9/26/2017,"Motion conditionally reversing the Planning Commission’s certification of the Final Environmental Impact Report prepared for the proposed project at 1500-1540 Market Street (One Oak Street), subject to the adoption of written findings of the Board in support of this determination.",Aye
170815,9/26/2017,Motion directing the Clerk of the Board to prepare findings related to reversing the Planning Commission’s certification of the Final Environmental Impact Report for the proposed project at 1500-1540 Market Street (One Oak Street).,Aye
170809,9/26/2017,Motion affirming the determination by the Planning Department that a proposed project at 1726-1730 Mission Street is exempt from further environmental review under a Community Plan Evaluation.,Aye
170810,9/26/2017,"Motion conditionally reversing the determination by the Planning Department that a proposed project at 1726-1730 Mission Street is exempt from further environmental review under a Community Plan Evaluation, subject to the adoption of written findings of the Board in support of this determination.",Aye
170811,9/26/2017,Motion directing the Clerk of the Board to prepare findings reversing a Community Plan Evaluation determination by the Planning Department that a proposed project at 1726-1730 Mission Street is exempt from further environmental review.,Aye
171020,9/26/2017,"Resolution declaring September 26, 2017, as Jean Alexander Day in the City and County of San Francisco, in recognition of her many years of outstanding service in the City Attorney’s Office and her well-deserved retirement.",Aye
171022,9/26/2017,Motion adopting findings reversing the approval by the Planning Commission of a final mitigated negative declaration under the California Environmental Quality Act for a proposed project at 3516 and 3526 Folsom Street.,Excused
171022,9/26/2017,Motion adopting findings reversing the approval by the Planning Commission of a final mitigated negative declaration under the California Environmental Quality Act for a proposed project at 3516 and 3526 Folsom Street.,Excused
170727,9/19/2017,"Ordinance authorizing settlement of the lawsuit filed by Alfred Fred Pittman against the City and County of San Francisco for $30,000; the lawsuit was filed on June 20, 2013, in United States District Court, Case No. 13-CV-02095; entitled Alfred Fred Pittman v. City and County of San Francisco; the lawsuit involves alleged civil rights violations.",Excused
170752,9/19/2017,"Ordinance authorizing settlement of the lawsuit filed by Zhen Qiang Zhang against the City and County of San Francisco for $75,000; the lawsuit was filed on November 13, 2014, in San Francisco Superior Court, Case No. CGC-14-542708; entitled Zhen Qiang Zhang v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Excused
170754,9/19/2017,"Ordinance authorizing settlement of the lawsuit filed by Stuart Kohler against the City and County of San Francisco for $75,000; the lawsuit was filed on November 8, 2016, in United States District Court, Case No. 16-CV-6502; entitled Stuart Kohler v. City and County of San Francisco et al.; the lawsuit involves alleged civil rights violations.",Excused
170796,9/19/2017,"Ordinance authorizing settlement of the lawsuit filed by Bernard Sandoval against the City and County of San Francisco for $120,000; the lawsuit was filed on June 25, 2015, in San Francisco Superior Court, Case No. CGC-15-546562; entitled Bernard Sandoval v. City and County of San Francisco; the lawsuit involves an employment dispute.",Excused
170974,9/19/2017,"Motion approving Final Map 9025, a 23 residential unit condominium project, located at 1450-15th Street, being a subdivision of Assessor’s Parcel Block Number 3549, Lot No. 064, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170975,9/19/2017,"Motion approving Final Map 9166, a 27 residential unit and 3 commercial unit, mixed-use condominium project, located at 600 South Van Ness Avenue, being a subdivision of Assessor’s Parcel Block No. 3575, Lot No. 070, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170976,9/19/2017,"Motion approving Final Map 9192, a 79 residential unit and 1 commercial unit, mixed-use condominium project, located at 750 Harrison Street, being a subdivision of Assessor’s Parcel Block No. 3751, Lot No. 029, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170977,9/19/2017,"Motion approving Final Map 8900, a 21 residential unit and 3 commercial unit, mixed-use condominium project, located at 2347-2353 Lombard Street, being a subdivision of Assessor’s Parcel Block No. 0512, Lot No. 061, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170978,9/19/2017,"Motion approving Final Map 9193, a 35 residential unit and 1 commercial unit, mixed-use condominium project, located at 22-24 Franklin Street, being a subdivision of Assessor’s Parcel Block No. 0836, Lot No. 031, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170979,9/19/2017,"Motion approving Final Map 8551, a 6 residential unit condominium project, located at 1230 Mason Street, being a subdivision of Assessor’s Parcel Block No. 0191, Lot No. 017, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170980,9/19/2017,"Motion approving Final Map 8939, a 6 residential unit condominium project, located at 172-172A-172B-174-174A-174B Langton Street, being a subdivision of Assessor’s Parcel Block Number 3755, Lot No. 111, and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Excused
170990,9/19/2017,"Resolution retroactively extending by 120 days the prescribed time within which the Planning Commission may render its decision on an Ordinance (File No. 161109) amending the Planning Code by adding Section 249.20; and amending Sheet 4 SU03 of the Zoning Map, to establish the Geary- Masonic Special Use District in the area generally bounded by Geary Boulevard to the south, Masonic Avenue to the east, and Assessor's Parcel Block No. 1071, Lot Nos. 001 and 004, to the north and west, respectively; affirming the Planning Department's determination under the California Environmental Quality Act; m",Excused
170996,9/19/2017,"Resolution urging the naming of a United States Navy Ship in honor of Joseph Rosenthal, whose Pulitzer Prize-winning photo of the raising of the American Flag at Iwo Jima captured the sacrifice of an entire generation of Americans.",Excused
170998,9/19/2017,"Motion directing the Clerk of the Board of Supervisors to issue a subpoena duces tecum to Derrick Roorda, requiring him to appear at the Government Audit & Oversight Committee on October 4, 2017, at 10:00 a.m., to provide oral information at the hearing of File No. 160975 and respond to questions regarding the design, engineering, and cost benefit analysis for the project at 301 Mission Street; and requiring him to produce documents, correspondence, records, and other materials in his possession related to that project.",Excused
170727,9/19/2017,"Ordinance authorizing settlement of the lawsuit filed by Alfred Fred Pittman against the City and County of San Francisco for $30,000; the lawsuit was filed on June 20, 2013, in United States District Court, Case No. 13-CV-02095; entitled Alfred Fred Pittman v. City and County of San Francisco; the lawsuit involves alleged civil rights violations.",Excused
170834,9/19/2017,"Ordinance amending the Planning Code to revise the amount of the Inclusionary Affordable Housing Fee and the On-Site and Off-Site Affordable Housing Alternatives and other Inclusionary Housing requirements; to clarify Inclusionary Housing requirements in the Transbay C-3 Special Use District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sect",Excused
170862,9/19/2017,"Ordinance levying property taxes at a combined rate of $1.1723 on each $100 valuation of taxable property for the City and County of San Francisco, San Francisco Unified School District, San Francisco Community College District, Bay Area Rapid Transit District, and Bay Area Air Quality Management District, and establishing a pass-through rate of $0.0890 per $100 of assessed value for residential tenants pursuant to Administrative Code, Chapter 37, for the fiscal year ending June 30, 2018.",Excused
170821,9/19/2017,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $225,366 from Public Health Foundation Enterprises, Inc., to participate in a program entitled Zika Response Resources Grant, for the period of March 1, 2017, through July 31, 2018.",Excused
170825,9/19/2017,"Resolution approving a Professional Services Contract for relocation services between Treasure Island Development Authority and Associated Right of Way Services, Inc., for a five year term to commence following Board approval through June 30, 2022, and two two-year options to extend, for an amount not to exceed $1,250,000 over the initial five year term.",Excused
170832,9/19/2017,"Resolution retroactively approving the grant between the City and County of San Francisco and Low Income Investment Fund for the purpose of administering the San Francisco Child Care Facilities Fund and providing technical assistance for the period of July 1, 2017, through June 30, 2020, in the amount of $25,377,250.",Excused
170833,9/19/2017,"Resolution authorizing and approving the lease of a portion of the equipment room at Zuckerberg San Francisco General Hospital and Trauma Center, Building 25, with T-Mobile West LLC, a Delaware limited liability company, at the monthly base rent of $5,000 which shall be waived while participating in the Distributed Antenna System and providing enhanced cellular services to the City staff, UCSF staff, patients, and visitors within Building 25, for a five year term to commence upon approval by the Board of Supervisors and Mayor, with three five-year options to extend.",Excused
170874,9/19/2017,"Resolution approving and authorizing the Executive Director of the Port of San Francisco to execute a professional services agreement with CH2M HILL Engineers, Inc., for planning, engineering, and environmental services for the Seawall Resiliency Project, for an amount not to exceed $39,984,714, and a term of ten years to commence on the later of October 2, 2017, or the effective date through October 1, 2027.",Excused
170875,9/19/2017,"Resolution authorizing the Department of Homelessness and Supportive Housing to apply for a technical assistance grant in an amount up to $150,000 from the California Department of Housing and Community Development to support the planning and implementation of No Place Like Home.",Excused
170876,9/19/2017,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $95,000,000 for 1950 Mission Street; authorizing and directing the Director to direct the Controller’s Office to hold in trust a",Excused
170877,9/19/2017,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $65,000,000 for 490 South Van Ness Avenue; authorizing and directing the Director to direct the Controller’s Office to hold in t",Excused
170885,9/19/2017,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $50,000,000 for 1294 and 1296 Shotwell Street; authorizing and directing the Director to direct the Controller’s Office to hold",Excused
170419,9/19/2017,"Ordinance amending the Planning Code to support Legacy Businesses; expand the definition of historic buildings and impose additional requirements in the Broadway Neighborhood Commercial District (NCD) and North Beach Special Use District (SUD); prohibit certain uses in the North Beach SUD; reduce the lot size limit in the North Beach SUD; modify the requirements for approval of parking garages in the Telegraph Hill-North Beach Residential SUD, the North Beach NCD, and Chinatown Mixed Use Districts; reduce off-street parking spaces permitted for residential uses in the Telegraph Hill-North Beac",Excused
170419,9/19/2017,"Ordinance amending the Planning Code to support Legacy Businesses; expand the definition of historic buildings and impose additional requirements in the Broadway Neighborhood Commercial District (NCD) and North Beach Special Use District (SUD); prohibit certain uses in the North Beach SUD; reduce the lot size limit in the North Beach SUD; modify the requirements for approval of parking garages in the Telegraph Hill-North Beach Residential SUD, the North Beach NCD, and Chinatown Mixed Use Districts; reduce off-street parking spaces permitted for residential uses in the Telegraph Hill-North Beac",Excused
170837,9/19/2017,"Ordinance amending Chapter 11D of the Building Code to extend the time for compliance with the requirement that an existing building with a place of public accommodation either have all primary entries and path of travel into the building accessible by persons with disabilities or receive from the City a determination of equivalent facilitation, technical infeasibility, or unreasonable hardship, the Department of Building Inspection’s report to the Board of Supervisors, and the limitation on granting extensions of time; restating the findings of local conditions under the California Health and",Excused
170884,9/19/2017,Resolution urging the Recreation and Parks Commission to remove the name of Justin Herman from the plaza located at the intersection of The Embarcadero and Market Street.,Excused
161065,9/19/2017,Ordinance amending the Police Code to require rental car companies to provide written disclosures to customers advising them to remove valuables from the rental vehicle and lock the doors.,Excused
170421,9/19/2017,Ordinance amending the Police Code to restrict visible barcodes and advertising on rental cars rented in the City or at San Francisco International Airport.,Excused
170442,9/19/2017,Ordinance amending the Public Works Code to modify the exceptions to the Surface-Mounted Facility Site Permit requirement; to allow a permittee to choose to pay an “in-lieu” fee instead of installing a street tree; to allow a permittee to choose to pay an “in-lieu” fee instead of permitting the installation of a mural on its Surface-Mounted Facility; to repeal the requirements that a permittee install landscaping or pay an “in-lieu” fee and maintain the required landscaping; to repeal the requirement that an applicant for a Surface-Mounted Facility Site Permit make reasonable efforts to locate,Excused
170556,9/19/2017,"Ordinance amending the Park Code to prohibit the use of glass beverage containers, with certain exceptions, in all City parks.",Excused
170643,9/19/2017,"Resolution determining that the issuance of an extension on premise of a Type-42 on-sale beer and wine public premises license to Rachel Cheng for Zaza Nail Spa, located at 543-2nd Street (District 6), will serve the public convenience or necessity of the City and County of San Francisco, in accordance with California Business and Professions Code, Section 23958.4; and recommending that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Excused
170915,9/19/2017,"Resolution determining that the transfer of a Type-20 off-sale beer and wine liquor license to Jennifer Bernardo, dba 7-Eleven, Inc., located at 195 Pine Street (District 3), will serve the public convenience or necessity of the City and County of San Francisco, in accordance with California Business and Professions Code, Section 23958.4; and recommending that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Excused
170741,9/19/2017,"Ordinance amending the Business and Tax Regulations Code to reduce the size of the Central Market Street and Tenderloin Area Citizen's Advisory Committee from eleven seats to five, set a sunset date for the Committee, prohibit the City Administrator from executing a Community Benefit Agreement subject to the Committee’s review until the Committee has had an opportunity to review the proposed agreement and make recommendations; and make other administrative changes.",Excused
170968,9/19/2017,"Motion appointing Chief William Scott and Lieutenant Michael Deely, for indefinite terms, to the Bay Area Regional Interoperable Communications System Authority (BayRICS).",Excused
170969,9/19/2017,"Motion approving the Mayor’s reappointment of Al Perez to the Entertainment Commission, for a term ending July 1, 2021.",Excused
170970,9/19/2017,"Motion appointing Vanessa Bohm, Kent Woo, Joi Jackson-Morgan (residency requirement waived), Roberto Ariel Vargas (residency requirement waived), Jonathan Butler, Areeya Chananudech, Janna Cordeiro, and Lyra Ng (residency requirement waived), terms ending December 31, 2018, to the Sugary Drinks Distributor Tax Advisory Committee.",Excused
170991,9/19/2017,"Resolution declaring September 22, 2017, as Comfort Women Day in the City and County of San Francisco.",Excused
170991,9/19/2017,"Resolution declaring September 22, 2017, as Comfort Women Day in the City and County of San Francisco.",Excused
170999,9/19/2017,"Motion that the Board of Supervisors convene in closed session on October 3, 2017, at 3:00 p.m. with the Department of Human Resources under Administrative Code, Section 67.10(e), and California Government Code, Section 54957.6, regarding labor negotiations of the City’s open labor contracts.",Excused
170999,9/19/2017,"Motion that the Board of Supervisors convene in closed session on October 3, 2017, at 3:00 p.m. with the Department of Human Resources under Administrative Code, Section 67.10(e), and California Government Code, Section 54957.6, regarding labor negotiations of the City’s open labor contracts.",Excused
171000,9/19/2017,Motion adopting findings reversing the Planning Commission’s certification of the Final Environmental Impact Report for the San Francisco Public Utilities Commission’s proposed Alameda Creek Recapture Project.,Excused
171000,9/19/2017,Motion adopting findings reversing the Planning Commission’s certification of the Final Environmental Impact Report for the San Francisco Public Utilities Commission’s proposed Alameda Creek Recapture Project.,Excused
170968,9/13/2017,"Motion appointing Chief William Scott and Lieutenant Michael Deely, for indefinite terms, to the Bay Area Regional Interoperable Communications System Authority (BayRICS).",Aye
